State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Mango,15017,162814
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Moong(Green Gram),210,86
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Onion,595,11204
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,other oilseeds,8648,281707
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Papaya,271,26530
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Ragi,1194,1005
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Rice,235159,434104
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Sapota,302,2841
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Sesamum,211,95
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Small millets,305,155
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Sugarcane,13857,1165341
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Sweet potato,22,193
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Tapioca,10383,191193
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Tobacco,1070,2805
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Tomato,400,7151
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Turmeric,159,1059
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Urad,1969,1231
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Arhar/Tur,51,49
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Brinjal,908,5919
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Cabbage,28,526
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Cowpea(Lobia),249,204
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Dry chillies,103,483
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Gram,134,258
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Groundnut,127,328
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Horse-gram,116,53
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Jowar,12,55
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Maize,10684,92096
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Mesta,52,472
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Moong(Green Gram),21453,5041
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Onion,14,259
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Rice,169523,777602
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Sesamum,880,185
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Sunflower,412,460
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Sweet potato,12,105
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Tobacco,2828,9202
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Tomato,716,8094
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Urad,18625,2403
Andhra Pradesh,EAST GODAVARI,2013,Whole Year ,Banana,12427,153871
Andhra Pradesh,EAST GODAVARI,2013,Whole Year ,Cashewnut,30402,7753
Andhra Pradesh,EAST GODAVARI,2013,Whole Year ,Castor seed,45,36
Andhra Pradesh,EAST GODAVARI,2013,Whole Year ,Coconut ,49114,720895000
Andhra Pradesh,EAST GODAVARI,2013,Whole Year ,Sannhamp,175,
Andhra Pradesh,EAST GODAVARI,2013,Whole Year ,Sweet potato,34,298
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Arhar/Tur,2164,1807
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Bajra,58,75
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Brinjal,1509,9135
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Cabbage,22,271
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Cashewnut,29608,15159
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Castor seed,38,25
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Cotton(lint),22433,47597
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Cowpea(Lobia),5,2
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Dry chillies,374,2152
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Groundnut,27,44
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Horse-gram,1,
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Jowar,310,461
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Lemon,988,3824
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Maize,755,2500
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Mango,15820,191027
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Moong(Green Gram),483,324
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Onion,563,10337
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,other oilseeds,8923,185768
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Papaya,305,24011
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Pome Granet,10,104
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Ragi,406,387
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Rice,226072,681833
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Sapota,244,2041
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Sesamum,436,119
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Small millets,469,260
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Soyabean,11,25
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Sugarcane,12405,1056420
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Tobacco,1007,4578
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Tomato,407,5851
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Turmeric,160,1151
Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Urad,2605,2670
Andhra Pradesh,EAST GODAVARI,2014,Rabi       ,Arhar/Tur,56,47
Andhra Pradesh,EAST GODAVARI,2014,Rabi       ,Brinjal,974,5897
Andhra Pradesh,EAST GODAVARI,2014,Rabi       ,Cabbage,23,284
Andhra Pradesh,EAST GODAVARI,2014,Rabi       ,Cowpea(Lobia),161,181
Andhra Pradesh,EAST GODAVARI,2014,Rabi       ,Dry chillies,2632,3201
Andhra Pradesh,EAST GODAVARI,2014,Rabi       ,Gram,97,187
Andhra Pradesh,EAST GODAVARI,2014,Rabi       ,Groundnut,338,1099
Andhra Pradesh,EAST GODAVARI,2014,Rabi       ,Horse-gram,86,36
Andhra Pradesh,EAST GODAVARI,2014,Rabi       ,Jowar,1776,1160
Andhra Pradesh,EAST GODAVARI,2014,Rabi       ,Maize,12156,98257
Andhra Pradesh,EAST GODAVARI,2014,Rabi       ,Mesta,52,355
Andhra Pradesh,EAST GODAVARI,2014,Rabi       ,Moong(Green Gram),16204,5914
Andhra Pradesh,EAST GODAVARI,2014,Rabi       ,Onion,15,265
Andhra Pradesh,EAST GODAVARI,2014,Rabi       ,Ragi,6,9
Andhra Pradesh,EAST GODAVARI,2014,Rabi       ,Rice,168045,881396
Andhra Pradesh,EAST GODAVARI,2014,Rabi       ,Sesamum,3016,570
Andhra Pradesh,EAST GODAVARI,2014,Rabi       ,Sunflower,379,365
Andhra Pradesh,EAST GODAVARI,2014,Rabi       ,Sweet potato,33,364
Andhra Pradesh,EAST GODAVARI,2014,Rabi       ,Tobacco,3010,13721
Andhra Pradesh,EAST GODAVARI,2014,Rabi       ,Tomato,628,8509
Andhra Pradesh,EAST GODAVARI,2014,Rabi       ,Urad,18500,7641
Andhra Pradesh,EAST GODAVARI,2014,Whole Year ,Coconut ,46865,780162000
Andhra Pradesh,EAST GODAVARI,2014,Whole Year ,Rice,394117,1563229
Andhra Pradesh,GUNTUR,1997,Kharif     ,Arhar/Tur,28400,14900
Andhra Pradesh,GUNTUR,1997,Kharif     ,Bajra,100,100
Andhra Pradesh,GUNTUR,1997,Kharif     ,Castor seed,1600,300
Andhra Pradesh,GUNTUR,1997,Kharif     ,Cotton(lint),162300,432500
Andhra Pradesh,GUNTUR,1997,Kharif     ,Dry chillies,27100,97300
Andhra Pradesh,GUNTUR,1997,Kharif     ,Groundnut,300,300
Andhra Pradesh,GUNTUR,1997,Kharif     ,Jowar,200,100
Andhra Pradesh,GUNTUR,1997,Kharif     ,Maize,1700,3100
Andhra Pradesh,GUNTUR,1997,Kharif     ,Moong(Green Gram),7400,2800
Andhra Pradesh,GUNTUR,1997,Kharif     ,Rice,295000,845300
Andhra Pradesh,GUNTUR,1997,Kharif     ,Sesamum,400,100
Andhra Pradesh,GUNTUR,1997,Kharif     ,Small millets,4000,200
Andhra Pradesh,GUNTUR,1997,Kharif     ,Sugarcane,1600,109600
Andhra Pradesh,GUNTUR,1997,Kharif     ,Sunflower,300,200
Andhra Pradesh,GUNTUR,1997,Kharif     ,Tobacco,11400,13200
Andhra Pradesh,GUNTUR,1997,Kharif     ,Urad,7100,1200
Andhra Pradesh,GUNTUR,1997,Rabi       ,Arhar/Tur,1800,1000
Andhra Pradesh,GUNTUR,1997,Rabi       ,Dry chillies,700,1300
Andhra Pradesh,GUNTUR,1997,Rabi       ,Gram,3000,1500
Andhra Pradesh,GUNTUR,1997,Rabi       ,Groundnut,4500,6500
Andhra Pradesh,GUNTUR,1997,Rabi       ,Jowar,2400,3500
Andhra Pradesh,GUNTUR,1997,Rabi       ,Maize,5000,19000
Andhra Pradesh,GUNTUR,1997,Rabi       ,Moong(Green Gram),7700,3100
Andhra Pradesh,GUNTUR,1997,Rabi       ,Rice,14500,51800
Andhra Pradesh,GUNTUR,1997,Rabi       ,Sesamum,4700,900
Andhra Pradesh,GUNTUR,1997,Rabi       ,Urad,153000,75400
Andhra Pradesh,GUNTUR,1997,Rabi       ,Varagu,400,300
Andhra Pradesh,GUNTUR,1998,Kharif     ,Arhar/Tur,27100,20700
Andhra Pradesh,GUNTUR,1998,Kharif     ,Bajra,100,100
Andhra Pradesh,GUNTUR,1998,Kharif     ,Castor seed,1400,200
Andhra Pradesh,GUNTUR,1998,Kharif     ,Cotton(lint),193600,120700
Andhra Pradesh,GUNTUR,1998,Kharif     ,Dry chillies,36500,130500
Andhra Pradesh,GUNTUR,1998,Kharif     ,Groundnut,300,400
Andhra Pradesh,GUNTUR,1998,Kharif     ,Jowar,600,200
Andhra Pradesh,GUNTUR,1998,Kharif     ,Maize,2300,4700
Andhra Pradesh,GUNTUR,1998,Kharif     ,Moong(Green Gram),11500,7200
Andhra Pradesh,GUNTUR,1998,Kharif     ,Rice,298400,921400
Andhra Pradesh,GUNTUR,1998,Kharif     ,Sesamum,1900,300
Andhra Pradesh,GUNTUR,1998,Kharif     ,Urad,3900,3000
Andhra Pradesh,GUNTUR,1998,Rabi       ,Arhar/Tur,200,200
Andhra Pradesh,GUNTUR,1998,Rabi       ,Bajra,200,200
Andhra Pradesh,GUNTUR,1998,Rabi       ,Dry chillies,400,900
Andhra Pradesh,GUNTUR,1998,Rabi       ,Gram,1400,2700
Andhra Pradesh,GUNTUR,1998,Rabi       ,Groundnut,5900,9300
Andhra Pradesh,GUNTUR,1998,Rabi       ,Jowar,800,1000
Andhra Pradesh,GUNTUR,1998,Rabi       ,Maize,2800,14100
Andhra Pradesh,GUNTUR,1998,Rabi       ,Moong(Green Gram),5000,2000
Andhra Pradesh,GUNTUR,1998,Rabi       ,Rice,29100,99900
Andhra Pradesh,GUNTUR,1998,Rabi       ,Sesamum,6000,2700
Andhra Pradesh,GUNTUR,1998,Rabi       ,Urad,127100,107400
Andhra Pradesh,GUNTUR,1998,Rabi       ,Varagu,100,100
Andhra Pradesh,GUNTUR,1998,Whole Year ,Sugarcane,2100,150300
Andhra Pradesh,GUNTUR,1998,Whole Year ,Tobacco,9900,13600
Andhra Pradesh,GUNTUR,1999,Kharif     ,Bajra,142,159
Andhra Pradesh,GUNTUR,1999,Kharif     ,Castor seed,1431,124
Andhra Pradesh,GUNTUR,1999,Kharif     ,Cotton(lint),139425,252605
Andhra Pradesh,GUNTUR,1999,Kharif     ,Groundnut,545,529
Andhra Pradesh,GUNTUR,1999,Kharif     ,Jowar,262,67
Andhra Pradesh,GUNTUR,1999,Kharif     ,Maize,3853,10946
Andhra Pradesh,GUNTUR,1999,Kharif     ,Masoor,36964,21439
Andhra Pradesh,GUNTUR,1999,Kharif     ,Moong(Green Gram),12144,8622
Andhra Pradesh,GUNTUR,1999,Kharif     ,Rice,302886,969414
Andhra Pradesh,GUNTUR,1999,Kharif     ,Sesamum,12093,5672
Andhra Pradesh,GUNTUR,1999,Kharif     ,Sunflower,23,8
Andhra Pradesh,GUNTUR,1999,Kharif     ,Urad,6146,3749
Andhra Pradesh,GUNTUR,1999,Rabi       ,Gram,868,965
Andhra Pradesh,GUNTUR,1999,Rabi       ,Groundnut,3450,7800
Andhra Pradesh,GUNTUR,1999,Rabi       ,Jowar,940,374
Andhra Pradesh,GUNTUR,1999,Rabi       ,Maize,3755,18178
Andhra Pradesh,GUNTUR,1999,Rabi       ,Masoor,977,567
Andhra Pradesh,GUNTUR,1999,Rabi       ,Moong(Green Gram),3684,950
Andhra Pradesh,GUNTUR,1999,Rabi       ,Ragi,10,17
Andhra Pradesh,GUNTUR,1999,Rabi       ,Rapeseed &Mustard,850,151
Andhra Pradesh,GUNTUR,1999,Rabi       ,Rice,14822,53167
Andhra Pradesh,GUNTUR,1999,Rabi       ,Sesamum,1545,355
Andhra Pradesh,GUNTUR,1999,Rabi       ,Urad,136538,114146
Andhra Pradesh,GUNTUR,1999,Whole Year ,Dry chillies,59256,111260
Andhra Pradesh,GUNTUR,1999,Whole Year ,Onion,1593,23110
Andhra Pradesh,GUNTUR,1999,Whole Year ,Sugarcane,2229,182780
Andhra Pradesh,GUNTUR,1999,Whole Year ,Tobacco,8534,16308
Andhra Pradesh,GUNTUR,2000,Kharif     ,Arhar/Tur,42388,16786
Andhra Pradesh,GUNTUR,2000,Kharif     ,Bajra,406,550
Andhra Pradesh,GUNTUR,2000,Kharif     ,Castor seed,3720,1038
Andhra Pradesh,GUNTUR,2000,Kharif     ,Cotton(lint),125251,252712
Andhra Pradesh,GUNTUR,2000,Kharif     ,Dry chillies,50294,147965
Andhra Pradesh,GUNTUR,2000,Kharif     ,Groundnut,255,278
Andhra Pradesh,GUNTUR,2000,Kharif     ,Jowar,181,67
Andhra Pradesh,GUNTUR,2000,Kharif     ,Maize,5281,13752
Andhra Pradesh,GUNTUR,2000,Kharif     ,Moong(Green Gram),20785,14612
Andhra Pradesh,GUNTUR,2000,Kharif     ,Onion,376,5247
Andhra Pradesh,GUNTUR,2000,Kharif     ,Rice,292899,987363
Andhra Pradesh,GUNTUR,2000,Kharif     ,Sesamum,16160,3749
Andhra Pradesh,GUNTUR,2000,Kharif     ,Urad,9324,550
Andhra Pradesh,GUNTUR,2000,Rabi       ,Arhar/Tur,1115,442
Andhra Pradesh,GUNTUR,2000,Rabi       ,Bajra,31,42
Andhra Pradesh,GUNTUR,2000,Rabi       ,Dry chillies,664,1370
Andhra Pradesh,GUNTUR,2000,Rabi       ,Gram,1452,3453
Andhra Pradesh,GUNTUR,2000,Rabi       ,Groundnut,3984,8956
Andhra Pradesh,GUNTUR,2000,Rabi       ,Horse-gram,6,1
Andhra Pradesh,GUNTUR,2000,Rabi       ,Jowar,718,626
Andhra Pradesh,GUNTUR,2000,Rabi       ,Maize,4516,24314
Andhra Pradesh,GUNTUR,2000,Rabi       ,Moong(Green Gram),6920,2318
Andhra Pradesh,GUNTUR,2000,Rabi       ,Onion,816,14792
Andhra Pradesh,GUNTUR,2000,Rabi       ,Ragi,23,42
Andhra Pradesh,GUNTUR,2000,Rabi       ,Rapeseed &Mustard,1331,98
Andhra Pradesh,GUNTUR,2000,Rabi       ,Rice,12692,49600
Andhra Pradesh,GUNTUR,2000,Rabi       ,Sesamum,290,61
Andhra Pradesh,GUNTUR,2000,Rabi       ,Small millets,89,67
Andhra Pradesh,GUNTUR,2000,Rabi       ,Urad,165179,128840
Andhra Pradesh,GUNTUR,2000,Rabi       ,Varagu,89,67
Andhra Pradesh,GUNTUR,2000,Whole Year ,Banana,7612,141059
Andhra Pradesh,GUNTUR,2000,Whole Year ,Cashewnut,97,21
Andhra Pradesh,GUNTUR,2000,Whole Year ,Coconut ,519,5555550
Andhra Pradesh,GUNTUR,2000,Whole Year ,Coriander,35,26
Andhra Pradesh,GUNTUR,2000,Whole Year ,Sugarcane,1696,135426
Andhra Pradesh,GUNTUR,2000,Whole Year ,Sweet potato,90,2543
Andhra Pradesh,GUNTUR,2000,Whole Year ,Tobacco,2345,
Andhra Pradesh,GUNTUR,2000,Whole Year ,Turmeric,4902,25647
Andhra Pradesh,GUNTUR,2001,Kharif     ,Arhar/Tur,39203,29873
Andhra Pradesh,GUNTUR,2001,Kharif     ,Bajra,77,76
Andhra Pradesh,GUNTUR,2001,Kharif     ,Castor seed,3400,1469
Andhra Pradesh,GUNTUR,2001,Kharif     ,Cotton(lint),126285,378112
Andhra Pradesh,GUNTUR,2001,Kharif     ,Dry chillies,51052,203953
Andhra Pradesh,GUNTUR,2001,Kharif     ,Groundnut,189,138
Andhra Pradesh,GUNTUR,2001,Kharif     ,Jowar,184,105
Andhra Pradesh,GUNTUR,2001,Kharif     ,Maize,2549,6814
Andhra Pradesh,GUNTUR,2001,Kharif     ,Moong(Green Gram),10504,3414
Andhra Pradesh,GUNTUR,2001,Kharif     ,Onion,693,9615
Andhra Pradesh,GUNTUR,2001,Kharif     ,Rice,272468,935110
Andhra Pradesh,GUNTUR,2001,Kharif     ,Sesamum,7695,1293
Andhra Pradesh,GUNTUR,2001,Kharif     ,Urad,9551,3448
Andhra Pradesh,GUNTUR,2001,Rabi       ,Arhar/Tur,770,587
Andhra Pradesh,GUNTUR,2001,Rabi       ,Bajra,43,43
Andhra Pradesh,GUNTUR,2001,Rabi       ,Dry chillies,515,1036
Andhra Pradesh,GUNTUR,2001,Rabi       ,Gram,2820,5285
Andhra Pradesh,GUNTUR,2001,Rabi       ,Groundnut,5092,12954
Andhra Pradesh,GUNTUR,2001,Rabi       ,Jowar,398,294
Andhra Pradesh,GUNTUR,2001,Rabi       ,Maize,4369,28281
Andhra Pradesh,GUNTUR,2001,Rabi       ,Moong(Green Gram),3410,1405
Andhra Pradesh,GUNTUR,2001,Rabi       ,Onion,883,11504
Andhra Pradesh,GUNTUR,2001,Rabi       ,Ragi,8,15
Andhra Pradesh,GUNTUR,2001,Rabi       ,Rapeseed &Mustard,1242,324
Andhra Pradesh,GUNTUR,2001,Rabi       ,Rice,44917,181060
Andhra Pradesh,GUNTUR,2001,Rabi       ,Sesamum,100,25
Andhra Pradesh,GUNTUR,2001,Rabi       ,Small millets,15,12
Andhra Pradesh,GUNTUR,2001,Rabi       ,Urad,154060,118164
Andhra Pradesh,GUNTUR,2001,Rabi       ,Varagu,15,12
Andhra Pradesh,GUNTUR,2001,Whole Year ,Banana,7967,204939
Andhra Pradesh,GUNTUR,2001,Whole Year ,Cashewnut,150,41
Andhra Pradesh,GUNTUR,2001,Whole Year ,Coconut ,491,5426352
Andhra Pradesh,GUNTUR,2001,Whole Year ,Coriander,115,89
Andhra Pradesh,GUNTUR,2001,Whole Year ,Sugarcane,1700,139080
Andhra Pradesh,GUNTUR,2001,Whole Year ,Sweet potato,55,1544
Andhra Pradesh,GUNTUR,2001,Whole Year ,Tobacco,2857,4480
Andhra Pradesh,GUNTUR,2001,Whole Year ,Turmeric,4266,22964
Andhra Pradesh,GUNTUR,2002,Kharif     ,Arhar/Tur,37456,19290
Andhra Pradesh,GUNTUR,2002,Kharif     ,Bajra,419,356
Andhra Pradesh,GUNTUR,2002,Kharif     ,Castor seed,2684,827
Andhra Pradesh,GUNTUR,2002,Kharif     ,Cotton(lint),98628,186813
Andhra Pradesh,GUNTUR,2002,Kharif     ,Dry chillies,58658,118606
Andhra Pradesh,GUNTUR,2002,Kharif     ,Groundnut,161,141
Andhra Pradesh,GUNTUR,2002,Kharif     ,Jowar,76,25
Andhra Pradesh,GUNTUR,2002,Kharif     ,Maize,2327,2255
Andhra Pradesh,GUNTUR,2002,Kharif     ,Moong(Green Gram),8146,978
Andhra Pradesh,GUNTUR,2002,Kharif     ,Onion,806,9635
Andhra Pradesh,GUNTUR,2002,Kharif     ,Rice,202953,646811
Andhra Pradesh,GUNTUR,2002,Kharif     ,Sesamum,6345,609
Andhra Pradesh,GUNTUR,2002,Kharif     ,Soyabean,2376,0
Andhra Pradesh,GUNTUR,2002,Kharif     ,Sunflower,44,48
Andhra Pradesh,GUNTUR,2002,Kharif     ,Urad,3217,167
Andhra Pradesh,GUNTUR,2002,Rabi       ,Arhar/Tur,1314,677
Andhra Pradesh,GUNTUR,2002,Rabi       ,Bajra,6,5
Andhra Pradesh,GUNTUR,2002,Rabi       ,Dry chillies,658,1094
Andhra Pradesh,GUNTUR,2002,Rabi       ,Gram,9847,12909
Andhra Pradesh,GUNTUR,2002,Rabi       ,Groundnut,3624,7802
Andhra Pradesh,GUNTUR,2002,Rabi       ,Horse-gram,9,3
Andhra Pradesh,GUNTUR,2002,Rabi       ,Jowar,8638,6928
Andhra Pradesh,GUNTUR,2002,Rabi       ,Maize,6450,44699
Andhra Pradesh,GUNTUR,2002,Rabi       ,Moong(Green Gram),5737,1624
Andhra Pradesh,GUNTUR,2002,Rabi       ,Onion,737,13565
Andhra Pradesh,GUNTUR,2002,Rabi       ,other oilseeds,51,63
Andhra Pradesh,GUNTUR,2002,Rabi       ,Ragi,5,7
Andhra Pradesh,GUNTUR,2002,Rabi       ,Rapeseed &Mustard,1279,118
Andhra Pradesh,GUNTUR,2002,Rabi       ,Rice,2716,7385
Andhra Pradesh,GUNTUR,2002,Rabi       ,Sesamum,83,15
Andhra Pradesh,GUNTUR,2002,Rabi       ,Small millets,182,66
Andhra Pradesh,GUNTUR,2002,Rabi       ,Urad,176210,116827
Andhra Pradesh,GUNTUR,2002,Whole Year ,Banana,6720,151697
Andhra Pradesh,GUNTUR,2002,Whole Year ,Beans & Mutter(Vegetable),466,2348
Andhra Pradesh,GUNTUR,2002,Whole Year ,Bhindi,1644,10018
Andhra Pradesh,GUNTUR,2002,Whole Year ,Bottle Gourd,316,0
Andhra Pradesh,GUNTUR,2002,Whole Year ,Brinjal,1169,23076
Andhra Pradesh,GUNTUR,2002,Whole Year ,Cabbage,162,0
Andhra Pradesh,GUNTUR,2002,Whole Year ,Cashewnut,150,19
Andhra Pradesh,GUNTUR,2002,Whole Year ,Citrus Fruit,2007,8914
Andhra Pradesh,GUNTUR,2002,Whole Year ,Coconut ,399,4488408
Andhra Pradesh,GUNTUR,2002,Whole Year ,Coriander,64,35
Andhra Pradesh,GUNTUR,2002,Whole Year ,Cucumber,1555,0
Andhra Pradesh,GUNTUR,2002,Whole Year ,Mango,984,10186
Andhra Pradesh,GUNTUR,2002,Whole Year ,Orange,288,5124
Andhra Pradesh,GUNTUR,2002,Whole Year ,other fibres,6268,0
Andhra Pradesh,GUNTUR,2002,Whole Year ,Other Fresh Fruits,1359,6100
Andhra Pradesh,GUNTUR,2002,Whole Year ,Other Vegetables,5007,0
Andhra Pradesh,GUNTUR,2002,Whole Year ,Papaya,87,11349
Andhra Pradesh,GUNTUR,2002,Whole Year ,Pome Fruit,307,2323
Andhra Pradesh,GUNTUR,2002,Whole Year ,Sugarcane,1738,114932
Andhra Pradesh,GUNTUR,2002,Whole Year ,Sweet potato,58,1635
Andhra Pradesh,GUNTUR,2002,Whole Year ,Tobacco,2592,2803
Andhra Pradesh,GUNTUR,2002,Whole Year ,Tomato,1067,7291
Andhra Pradesh,GUNTUR,2002,Whole Year ,Turmeric,4625,29669
Andhra Pradesh,GUNTUR,2003,Kharif     ,Arhar/Tur,34020,17758
Andhra Pradesh,GUNTUR,2003,Kharif     ,Bajra,16082,21839
Andhra Pradesh,GUNTUR,2003,Kharif     ,Castor seed,4263,3338
Andhra Pradesh,GUNTUR,2003,Kharif     ,Cotton(lint),138925,485420
Andhra Pradesh,GUNTUR,2003,Kharif     ,Dry chillies,67122,338429
Andhra Pradesh,GUNTUR,2003,Kharif     ,Gram,44,79
Andhra Pradesh,GUNTUR,2003,Kharif     ,Groundnut,265,254
Andhra Pradesh,GUNTUR,2003,Kharif     ,Jowar,9610,28426
Andhra Pradesh,GUNTUR,2003,Kharif     ,Maize,3891,6677
Andhra Pradesh,GUNTUR,2003,Kharif     ,Moong(Green Gram),39752,17650
Andhra Pradesh,GUNTUR,2003,Kharif     ,Onion,439,6404
Andhra Pradesh,GUNTUR,2003,Kharif     ,Rice,170487,482990
Andhra Pradesh,GUNTUR,2003,Kharif     ,Sesamum,16291,4773
Andhra Pradesh,GUNTUR,2003,Kharif     ,Soyabean,1631,1796
Andhra Pradesh,GUNTUR,2003,Kharif     ,Sunflower,398,437
Andhra Pradesh,GUNTUR,2003,Kharif     ,Urad,1615,995
Andhra Pradesh,GUNTUR,2003,Rabi       ,Arhar/Tur,762,398
Andhra Pradesh,GUNTUR,2003,Rabi       ,Bajra,197,268
Andhra Pradesh,GUNTUR,2003,Rabi       ,Dry chillies,172,363
Andhra Pradesh,GUNTUR,2003,Rabi       ,Gram,17127,30656
Andhra Pradesh,GUNTUR,2003,Rabi       ,Groundnut,8348,11178
Andhra Pradesh,GUNTUR,2003,Rabi       ,Jowar,22318,41913
Andhra Pradesh,GUNTUR,2003,Rabi       ,Maize,22949,128514
Andhra Pradesh,GUNTUR,2003,Rabi       ,Moong(Green Gram),26217,7813
Andhra Pradesh,GUNTUR,2003,Rabi       ,Onion,428,3364
Andhra Pradesh,GUNTUR,2003,Rabi       ,other oilseeds,13,
Andhra Pradesh,GUNTUR,2003,Rabi       ,Rapeseed &Mustard,1135,280
Andhra Pradesh,GUNTUR,2003,Rabi       ,Rice,5772,16837
Andhra Pradesh,GUNTUR,2003,Rabi       ,Safflower,6,2
Andhra Pradesh,GUNTUR,2003,Rabi       ,Sesamum,1271,262
Andhra Pradesh,GUNTUR,2003,Rabi       ,Small millets,46,25
Andhra Pradesh,GUNTUR,2003,Rabi       ,Urad,65589,17119
Andhra Pradesh,GUNTUR,2003,Rabi       ,Varagu,46,25
Andhra Pradesh,GUNTUR,2003,Whole Year ,Banana,5681,42238
Andhra Pradesh,GUNTUR,2003,Whole Year ,Beans & Mutter(Vegetable),512,3505
Andhra Pradesh,GUNTUR,2003,Whole Year ,Bhindi,2308,14402
Andhra Pradesh,GUNTUR,2003,Whole Year ,Bottle Gourd,234,0
Andhra Pradesh,GUNTUR,2003,Whole Year ,Brinjal,1231,17657
Andhra Pradesh,GUNTUR,2003,Whole Year ,Cabbage,283,0
Andhra Pradesh,GUNTUR,2003,Whole Year ,Cashewnut,150,40
Andhra Pradesh,GUNTUR,2003,Whole Year ,Citrus Fruit,2020,10680
Andhra Pradesh,GUNTUR,2003,Whole Year ,Coconut ,380,4497480
Andhra Pradesh,GUNTUR,2003,Whole Year ,Coriander,195,148
Andhra Pradesh,GUNTUR,2003,Whole Year ,Cucumber,1888,0
Andhra Pradesh,GUNTUR,2003,Whole Year ,Mango,913,2552
Andhra Pradesh,GUNTUR,2003,Whole Year ,Orange,959,14549
Andhra Pradesh,GUNTUR,2003,Whole Year ,Other Fresh Fruits,1350,6537
Andhra Pradesh,GUNTUR,2003,Whole Year ,Other Vegetables,5430,0
Andhra Pradesh,GUNTUR,2003,Whole Year ,Papaya,88,7991
Andhra Pradesh,GUNTUR,2003,Whole Year ,Pome Fruit,285,2476
